#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:43+0000 #
#####################################################################
# 
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
25.650115282681284 23.0 7.0 
25.70007091287102 26.0 1.0 
25.750367252255252 23.0 3.0 
25.800098023480672 12.0 12.0 
25.850643660317342 11.0 11.0 
25.90446113321515 3.0 19.0 
25.950916769196855 0.0 23.0 
26.00516567536044 1.0 24.0 
26.066737245297503 0.0 26.0 
26.191297501305872 1.0 27.0 
26.23335888018623 1.0 28.0 
26.285604354841862 1.0 29.0 
26.406685484325745 1.0 30.0 
26.47113456436654 1.0 31.0 
26.52505671268448 1.0 33.0 
26.67157578538149 1.0 34.0 
26.819827554246597 1.0 34.0 
26.923122233123458 1.0 35.0 
26.9513855972449 0.0 37.0 
27.092940476425692 1.0 38.0 
27.13042508970032 1.0 39.0 
27.15478394214666 0.0 41.0 
27.2023315457093 4.0 39.0 
27.25002125507083 39.0 3.0 
27.3002671083246 40.0 1.0 
27.35003115541068 38.0 5.0 
27.400129284455964 45.0 1.0 
27.450107101958604 45.0 1.0 
27.500135378849844 43.0 1.0 
27.55001476762851 37.0 5.0 
27.600156030094794 38.0 4.0 
27.650017132095265 39.0 4.0 
27.70005104433248 38.0 2.0 
27.750006511886685 39.0 1.0 
27.80010190478108 39.0 2.0 
27.85023771320614 42.0 1.0 
27.900152022216258 38.0 1.0 
27.95012924675343 36.0 4.0 
28.00007967434138 36.0 1.0 
28.050085051932253 34.0 1.0 
28.100129183586237 32.0 3.0 
28.15013335716117 25.0 6.0 
28.200048716365796 28.0 2.0 
28.25001289098268 25.0 4.0 
28.300015147741586 25.0 3.0 
28.350405058830837 27.0 2.0 
28.400590995217684 20.0 7.0 
28.450125387965144 23.0 6.0 
28.500264110903842 25.0 4.0 
28.55027050391972 26.0 3.0 
28.600014729332884 26.0 1.0 
28.65009723162593 18.0 9.0 
28.7005609737726 15.0 9.0 
28.750261609125932 17.0 6.0 
28.80028281880334 21.0 3.0 
